user_name,location
user-4416,location-1
user-4417,#N/A
user-4418,#N/A
user-4419,#N/A
user-4420,#N/A
user-4421,#N/A
user-4422,#N/A
user-4423,#N/A
user-4424,#N/A
user-4425,#N/A
user-4426,location-6
user-4427,location-1
user-4428,#N/A
user-4429,#N/A
user-4430,#N/A
user-4431,#N/A
user-4432,#N/A
user-4433,#N/A
user-4434,#N/A
user-4435,#N/A
user-4436,#N/A
user-4437,#N/A
user-4438,#N/A
user-4439,#N/A
user-4440,#N/A
user-4441,location-8
user-4442,#N/A
user-4443,#N/A
user-4444,#N/A
user-4445,#N/A
user-4446,#N/A
user-4447,#N/A
user-4448,#N/A
user-4449,#N/A
user-4450,#N/A
user-4451,#N/A
user-4452,#N/A
user-4453,#N/A
user-4454,#N/A
user-4455,location-3
user-4456,#N/A
user-4457,location-19
user-4458,#N/A
user-4459,#N/A
user-4460,#N/A
user-4461,location-1
user-4462,#N/A
user-4463,location-9
user-4464,#N/A
user-4465,location-9
user-4466,#N/A
user-4467,#N/A
user-4468,location-1
user-4469,#N/A
user-4470,location-6
user-4471,#N/A
user-4472,#N/A
user-4473,#N/A
user-4474,#N/A
user-4475,#N/A
user-4476,#N/A
user-4477,#N/A
user-4478,#N/A
user-4479,#N/A
user-4480,#N/A
user-4481,#N/A
user-4482,location-1
user-4483,#N/A
user-4484,#N/A
user-4485,#N/A
user-4486,#N/A
user-4487,#N/A
user-4488,#N/A
user-4489,#N/A
user-4490,#N/A
user-4491,#N/A
user-4492,#N/A
user-4493,#N/A
user-4494,#N/A
user-4495,#N/A
user-4496,location-7
user-4497,location-1
user-4498,#N/A
user-4499,#N/A
user-4500,#N/A
user-4501,#N/A
user-4502,#N/A
user-4503,#N/A
user-4504,location-1
user-4505,#N/A
user-4506,#N/A
user-4507,#N/A
user-4508,#N/A
user-4509,#N/A
user-4510,#N/A
user-4511,location-9
user-4512,#N/A
user-4513,location-24
user-4514,#N/A
user-4515,#N/A
user-4516,#N/A
user-4517,#N/A
user-4518,#N/A
user-4519,location-3
user-4520,#N/A
user-4521,#N/A
user-4522,#N/A
user-4523,#N/A
user-4524,#N/A
user-4525,#N/A
user-4526,#N/A
user-4527,#N/A
user-4528,#N/A
user-4529,#N/A
user-4530,#N/A
user-4531,#N/A
user-4532,#N/A
user-4533,location-1
user-4534,#N/A
user-4535,#N/A
user-4536,#N/A
user-4537,#N/A
user-4538,#N/A
user-4539,#N/A
user-4540,#N/A
user-4541,location-7
user-4542,#N/A
user-4543,#N/A
user-4544,#N/A
user-4545,#N/A
user-4546,location-1
user-4547,#N/A
user-4548,#N/A
user-4549,#N/A
user-4550,#N/A
user-4551,location-20
user-4552,#N/A
user-4553,location-44
user-4554,location-8
user-4555,#N/A
user-4556,#N/A
user-4557,location-6
user-4558,#N/A
user-4559,#N/A
user-4560,location-1
user-4561,#N/A
user-4562,location-12
user-4563,#N/A
user-4564,#N/A
user-4565,location-1
user-4566,#N/A
user-4567,#N/A
user-4568,#N/A
user-4569,#N/A
user-4570,#N/A
user-4571,#N/A
user-4572,#N/A
user-4573,#N/A
user-4574,#N/A
user-4575,#N/A
user-4576,location-31
user-4577,#N/A
user-4578,#N/A
user-4579,#N/A
user-4580,#N/A
user-4581,#N/A
user-4582,#N/A
user-4583,#N/A
user-4584,#N/A
user-4585,#N/A
user-4586,#N/A
user-4587,#N/A
user-4588,#N/A
user-4589,#N/A
user-4590,#N/A
user-4591,#N/A
user-4592,#N/A
user-4593,#N/A
user-4594,#N/A
user-4595,#N/A
user-4596,#N/A
user-4597,#N/A
user-4598,#N/A
user-4599,#N/A
user-4600,#N/A
user-4601,#N/A
user-4602,#N/A
user-4603,#N/A
user-4604,#N/A
user-4605,#N/A
user-4606,#N/A
user-4607,location-2
user-4608,location-6
user-4609,location-19
user-4610,#N/A
user-4611,#N/A
user-4612,#N/A
user-4613,#N/A
user-4614,#N/A
user-4615,#N/A
user-4616,#N/A
user-4617,#N/A
user-4618,#N/A
user-4619,#N/A
user-4620,#N/A
user-4621,#N/A
user-4622,#N/A
user-4623,#N/A
user-4624,#N/A
user-4625,location-25
user-4626,location-3
user-4627,#N/A
user-4628,location-6
user-4629,#N/A
user-4630,#N/A
user-4631,#N/A
user-4632,#N/A
user-4633,#N/A
user-4634,#N/A
user-4635,#N/A
user-4636,#N/A
user-4637,#N/A
user-4638,#N/A
user-4639,#N/A
user-4640,#N/A
user-4641,#N/A
user-4642,#N/A
user-4643,#N/A
user-4644,#N/A
user-4645,#N/A
user-4646,#N/A
user-4647,#N/A
user-4648,#N/A
user-4649,#N/A
user-4650,location-20
user-4651,#N/A
user-4652,location-8
user-4653,#N/A
user-4654,location-1
user-4655,#N/A
user-4656,#N/A
user-4657,location-3
user-4658,location-8
user-4659,#N/A
user-4660,#N/A
user-4661,#N/A
user-4662,#N/A
user-4663,#N/A
user-4664,#N/A
user-4665,#N/A
user-4666,#N/A
user-4667,location-1
user-4668,#N/A
user-4669,#N/A
user-4670,#N/A
user-4671,#N/A
user-4672,#N/A
user-4673,#N/A
user-4674,#N/A
user-4675,#N/A
user-4676,#N/A
user-4677,#N/A
user-4678,#N/A
user-4679,location-1
user-4680,#N/A
user-4681,#N/A
user-4682,#N/A
user-4683,#N/A
user-4684,#N/A
user-4685,#N/A
user-4686,location-5
user-4687,location-8
user-4688,#N/A
user-4689,#N/A
user-4690,#N/A
user-4691,#N/A
user-4692,#N/A
user-4693,#N/A
user-4694,#N/A
user-4695,location-1
user-4696,#N/A
user-4697,#N/A
user-4698,#N/A
user-4699,#N/A
user-4700,#N/A
user-4701,location-1
user-4702,#N/A
user-4703,#N/A
user-4704,#N/A
user-4705,#N/A
user-4706,#N/A
user-4707,location-6
user-4708,#N/A
user-4709,#N/A
user-4710,#N/A
user-4711,#N/A
user-4712,#N/A
user-4713,#N/A
user-4714,#N/A
user-4715,#N/A
user-4716,#N/A
user-4717,#N/A
user-4718,#N/A
user-4719,#N/A
user-4720,location-22
user-4721,#N/A
user-4722,#N/A
user-4723,#N/A
user-4724,location-19
user-4725,#N/A
user-4726,#N/A
user-4727,location-9
user-4728,#N/A
user-4729,#N/A
user-4730,#N/A
user-4731,location-41
user-4732,#N/A
user-4733,#N/A
user-4734,#N/A
user-4735,#N/A
user-4736,#N/A
user-4737,location-16
user-4738,location-2
user-4739,#N/A
user-4740,#N/A
user-4741,#N/A
user-4742,#N/A
user-4743,#N/A
user-4744,#N/A
user-4745,#N/A
user-4746,location-1
user-4747,#N/A
user-4748,location-1
user-4749,#N/A
user-4750,#N/A
user-4751,#N/A
user-4752,#N/A
user-4753,#N/A
user-4754,#N/A
user-4755,#N/A
user-4756,#N/A
user-4757,#N/A
user-4758,#N/A
user-4759,#N/A
user-4760,location-1
user-4761,#N/A
user-4762,#N/A
user-4763,#N/A
user-4764,#N/A
user-4765,#N/A
user-4766,#N/A
user-4767,#N/A
user-4768,#N/A
user-4769,#N/A
user-4770,#N/A
user-4771,#N/A
user-4772,#N/A
user-4773,location-1
user-4774,#N/A
user-4775,#N/A
user-4776,#N/A
user-4777,#N/A
user-4778,#N/A
user-4779,#N/A
user-4780,#N/A
user-4781,#N/A
user-4782,#N/A
user-4783,location-6
user-4784,#N/A
user-4785,location-6
user-4786,#N/A
user-4787,#N/A
user-4788,location-12
user-4789,#N/A
user-4790,#N/A
user-4791,#N/A
user-4792,#N/A
user-4793,location-2
user-4794,#N/A
user-4795,#N/A
user-4796,#N/A
user-4797,#N/A
user-4798,location-3
user-4799,#N/A
user-4800,#N/A
user-4801,#N/A
user-4802,#N/A
user-4803,#N/A
user-4804,location-45
user-4805,#N/A
user-4806,#N/A
user-4807,#N/A
user-4808,#N/A
user-4809,#N/A
user-4810,location-12
user-4811,#N/A
user-4812,#N/A
user-4813,#N/A
user-4814,#N/A
user-4815,#N/A
user-4816,#N/A
user-4817,#N/A
user-4818,#N/A
user-4819,#N/A
user-4820,#N/A
user-4821,#N/A
user-4822,#N/A
user-4823,#N/A
user-4824,#N/A
user-4825,#N/A
user-4826,#N/A
user-4827,#N/A
user-4828,#N/A
user-4829,#N/A
user-4830,#N/A
user-4831,#N/A
user-4832,#N/A
user-4833,location-46
user-4834,#N/A
user-4835,#N/A
user-4836,#N/A
user-4837,#N/A
user-4838,#N/A
user-4839,#N/A
user-4840,#N/A
user-4841,#N/A
user-4842,#N/A
user-4843,#N/A
user-4844,location-8
user-4845,#N/A
user-4846,#N/A
user-4847,#N/A
user-4848,location-6
user-4849,#N/A
user-4850,#N/A
user-4851,#N/A
user-4852,location-21
user-4853,#N/A
user-4854,#N/A
user-4855,#N/A
user-4856,#N/A
user-4857,#N/A
user-4858,#N/A
user-4859,#N/A
user-4860,#N/A
user-4861,#N/A
user-4862,#N/A
user-4863,#N/A
user-4864,#N/A
user-4865,location-1
user-4866,location-2
user-4867,#N/A
user-4868,#N/A
user-4869,#N/A
user-4870,#N/A
user-4871,#N/A
user-4872,#N/A
user-4873,#N/A
user-4874,#N/A
user-4875,#N/A
user-4876,#N/A
user-4877,#N/A
user-4878,#N/A
user-4879,location-1
user-4880,#N/A
user-4881,#N/A
user-4882,#N/A
user-4883,#N/A
user-4884,#N/A
user-4885,#N/A
user-4886,#N/A
user-4887,#N/A
user-4888,#N/A
user-4889,#N/A
user-4890,#N/A
user-4891,#N/A
user-4892,location-1
user-4893,location-21
user-4894,#N/A
user-4895,#N/A
user-4896,#N/A
user-4897,location-3
user-4898,#N/A
user-4899,#N/A
user-4900,#N/A
user-4901,#N/A
user-4902,#N/A
user-4903,#N/A
user-4904,location-1
user-4905,#N/A
user-4906,#N/A
user-4907,#N/A
user-4908,location-3
user-4909,location-3
user-4910,#N/A
user-4911,#N/A
user-4912,location-6
user-4913,#N/A
user-4914,#N/A
user-4915,#N/A
user-4916,#N/A
user-4917,#N/A
user-4918,#N/A
user-4919,#N/A
user-4920,location-14
user-4921,#N/A
user-4922,#N/A
user-4923,#N/A
user-4924,#N/A
user-4925,#N/A
user-4926,location-1
user-4927,#N/A
user-4928,#N/A
user-4929,location-1
user-4930,#N/A
user-4931,#N/A
user-4932,location-3
user-4933,#N/A
user-4934,#N/A
user-4935,#N/A
user-4936,location-24
user-4937,#N/A
user-4938,#N/A
user-4939,#N/A
user-4940,#N/A
user-4941,location-25
user-4942,#N/A
user-4943,#N/A
user-4944,#N/A
user-4945,#N/A
user-4946,#N/A
user-4947,location-3
user-4948,location-1
user-4949,#N/A
user-4950,#N/A
user-4951,#N/A
user-4952,#N/A
user-4953,#N/A
user-4954,location-9
user-4955,#N/A
user-4956,#N/A
user-4957,#N/A
user-4958,#N/A
user-4959,#N/A
user-4960,location-22
user-4961,location-21
user-4962,location-21
user-4963,location-1
user-4964,location-1
user-4965,location-1
user-4966,location-8
user-4967,location-1
user-4968,location-1
user-4969,location-1
user-4970,location-16
user-4971,location-8
user-4972,location-1
user-4973,location-1
user-4974,location-47
user-4975,location-9
user-4976,location-1
user-4977,location-8
user-4978,location-5
user-4979,location-5
user-4980,location-13
user-4981,location-42
user-4982,location-1
user-4983,location-8
user-4984,location-1
user-4985,location-8
user-4986,location-1
user-4987,location-8
user-4988,location-8
user-4989,location-17
user-4990,location-1
user-4991,location-29
user-4992,location-1
user-4993,location-1
user-4994,location-3
user-4995,location-1
user-4996,location-1
user-4997,location-8
user-4998,location-13
user-4999,location-1
user-5000,location-1
user-5001,location-10
user-5002,location-5
user-5003,#N/A
user-5004,#N/A
user-5005,location-1
user-5006,location-48
user-5007,location-8
user-5008,location-1
user-5009,#N/A
user-5010,#N/A
user-5011,#N/A
user-5012,#N/A
user-5013,#N/A
user-5014,#N/A
user-5015,#N/A
user-5016,#N/A
user-5017,location-1
user-5018,#N/A
user-5019,#N/A
user-5020,location-1
user-5021,location-2
user-5022,location-6
user-5023,#N/A
user-5024,#N/A
user-5025,#N/A
user-5026,#N/A
user-5027,#N/A
user-5028,#N/A
user-5029,#N/A
user-5030,#N/A
user-5031,#N/A
user-5032,#N/A
user-5033,location-8
user-5034,#N/A
user-5035,location-14
user-5036,location-1
user-5037,#N/A
user-5038,#N/A
user-5039,location-1
user-5040,#N/A
user-5041,#N/A
user-5042,#N/A
user-5043,#N/A
user-5044,#N/A
user-5045,#N/A
user-5046,#N/A
user-5047,#N/A
user-5048,#N/A
user-5049,#N/A
user-5050,#N/A
user-5051,#N/A
user-5052,#N/A
user-5053,#N/A
user-5054,#N/A
user-5055,#N/A
user-5056,#N/A
user-5057,#N/A
user-5058,#N/A
user-5059,#N/A
user-5060,#N/A
user-5061,#N/A
user-5062,#N/A
user-5063,#N/A
user-5064,location-49
user-5065,#N/A
user-5066,#N/A
user-5067,#N/A
user-5068,location-14
user-5069,location-5
user-5070,#N/A
user-5071,#N/A
user-5072,#N/A
user-5073,#N/A
user-5074,#N/A
user-5075,#N/A
user-5076,#N/A
user-5077,location-8
user-5078,#N/A
user-5079,#N/A
user-5080,#N/A
user-5081,#N/A
user-5082,#N/A
user-5083,location-6
user-5084,#N/A
user-5085,#N/A
user-5086,#N/A
user-5087,#N/A
user-5088,#N/A
user-5089,#N/A
user-5090,#N/A
user-5091,#N/A
user-5092,#N/A
user-5093,#N/A
user-5094,#N/A
user-5095,#N/A
user-5096,#N/A
user-5097,#N/A
user-5098,#N/A
user-5099,#N/A
user-5100,#N/A
user-5101,#N/A
user-5102,#N/A
user-5103,#N/A
user-5104,#N/A
user-5105,#N/A
user-5106,#N/A
user-5107,location-1
user-5108,#N/A
user-5109,#N/A
user-5110,#N/A
user-5111,#N/A
user-5112,#N/A
user-5113,#N/A
user-5114,#N/A
user-5115,location-1
user-5116,#N/A
user-5117,#N/A
user-5118,location-2
user-5119,#N/A
user-5120,#N/A
user-5121,#N/A
user-5122,#N/A
user-5123,#N/A
user-5124,#N/A
user-5125,#N/A
user-5126,location-2
user-5127,#N/A
user-5128,#N/A
user-5129,#N/A
user-5130,#N/A
user-5131,#N/A
user-5132,#N/A
user-5133,#N/A
user-5134,#N/A
user-5135,#N/A
user-5136,location-16
user-5137,#N/A
user-5138,#N/A
user-5139,#N/A
user-5140,location-9
user-5141,#N/A
user-5142,#N/A
user-5143,location-13
user-5144,location-2
user-5145,location-16
user-5146,location-8
user-5147,#N/A
user-5148,#N/A
user-5149,#N/A
user-5150,#N/A
user-5151,#N/A
user-5152,#N/A
user-5153,location-8
user-5154,location-9
user-5155,location-1
user-5156,location-8
user-5157,location-1
user-5158,location-3
user-5159,location-13
user-5160,location-3
user-5161,location-13
user-5162,location-5
user-5163,location-1
user-5164,location-3
user-5165,#N/A
user-5166,#N/A
user-5167,#N/A
user-5168,#N/A
user-5169,#N/A
user-5170,#N/A
user-5171,location-1
user-5172,#N/A
user-5173,#N/A
user-5174,#N/A
user-5175,#N/A
user-5176,#N/A
user-5177,#N/A
user-5178,location-3
user-5179,#N/A
user-5180,#N/A
user-5181,location-1
user-5182,#N/A
user-5183,#N/A
user-5184,#N/A
user-5185,location-5
user-5186,location-1
user-5187,#N/A
user-5188,location-1
user-5189,#N/A
user-5190,#N/A
user-5191,location-6
user-5192,#N/A
user-5193,location-1
user-5194,#N/A
user-5195,#N/A
user-5196,#N/A
user-5197,location-1
user-5198,location-3
user-5199,location-5
user-5200,#N/A
user-5201,#N/A
user-5202,#N/A
user-5203,location-2
user-5204,location-1
user-5205,#N/A
user-5206,#N/A
user-5207,#N/A
user-5208,#N/A
user-5209,#N/A
user-5210,#N/A
user-5211,location-3
user-5212,#N/A
user-5213,#N/A
user-5214,location-9
user-5215,#N/A
user-5216,#N/A
user-5217,location-1
user-5218,#N/A
user-5219,#N/A
user-5220,#N/A
user-5221,#N/A
user-5222,#N/A
user-5223,#N/A
user-5224,#N/A
user-5225,#N/A
user-5226,#N/A
user-5227,#N/A
user-5228,#N/A
user-5229,#N/A
user-5230,#N/A
user-5231,#N/A
user-5232,#N/A
user-5233,#N/A
user-5234,#N/A
user-5235,#N/A
user-5236,#N/A
user-5237,#N/A
user-5238,#N/A
user-5239,#N/A
user-5240,#N/A
user-5241,location-19
user-5242,#N/A
user-5243,#N/A
user-5244,#N/A
user-5245,#N/A
user-5246,#N/A
user-5247,#N/A
user-5248,#N/A
user-5249,#N/A
user-5250,location-3
user-5251,#N/A
user-5252,#N/A
user-5253,#N/A
user-5254,#N/A
user-5255,location-8
user-5256,#N/A
user-5257,#N/A
user-5258,#N/A
user-5259,#N/A
user-5260,#N/A
user-5261,#N/A
user-5262,#N/A
user-5263,#N/A
user-5264,location-1
user-5265,#N/A
user-5266,#N/A
user-5267,#N/A
user-5268,location-1
user-5269,#N/A
user-5270,#N/A
user-5271,#N/A
user-5272,#N/A
user-5273,#N/A
user-5274,#N/A
user-5275,location-1
user-5276,#N/A
user-5277,#N/A
user-5278,#N/A
user-5279,#N/A
user-5280,#N/A
user-5281,location-1
user-5282,#N/A
user-5283,#N/A
user-5284,#N/A
user-5285,#N/A
user-5286,#N/A
user-5287,#N/A
user-5288,#N/A
user-5289,#N/A
user-5290,location-1
user-5291,#N/A
user-5292,#N/A
user-5293,#N/A
user-5294,#N/A
user-5295,#N/A
user-5296,#N/A
user-5297,#N/A
user-5298,#N/A
user-5299,#N/A
user-5300,#N/A
user-5301,#N/A
user-5302,#N/A
user-5303,#N/A
user-5304,#N/A
user-5305,#N/A
user-5306,#N/A
user-5307,#N/A
user-5308,#N/A
user-5309,#N/A
user-5310,location-1
user-5311,#N/A
user-5312,#N/A
user-5313,#N/A
user-5314,#N/A
user-5315,#N/A
user-5316,#N/A
user-5317,#N/A
user-5318,#N/A
user-5319,#N/A
user-5320,#N/A
user-5321,#N/A
user-5322,#N/A
user-5323,location-3
user-5324,#N/A
user-5325,#N/A
user-5326,#N/A
user-5327,#N/A
user-5328,#N/A
user-5329,location-19
user-5330,#N/A
user-5331,#N/A
user-5332,#N/A
user-5333,#N/A
user-5334,#N/A
user-5335,location-6
user-5336,#N/A
user-5337,#N/A
user-5338,location-3
user-5339,#N/A
user-5340,location-3
user-5341,#N/A
user-5342,#N/A
user-5343,location-21
user-5344,#N/A
user-5345,#N/A
user-5346,#N/A
user-5347,location-3
user-5348,#N/A
user-5349,location-2
user-5350,#N/A
user-5351,#N/A
user-5352,location-13
user-5353,location-6
user-5354,#N/A
user-5355,location-7
user-5356,#N/A
user-5357,#N/A
user-5358,#N/A
user-5359,#N/A
user-5360,#N/A
user-5361,#N/A
user-5362,#N/A
user-5363,location-1
user-5364,#N/A
user-5365,#N/A
user-5366,#N/A
user-5367,#N/A
user-5368,#N/A
user-5369,#N/A
user-5370,location-2
user-5371,#N/A
user-5372,#N/A
user-5373,location-3
user-5374,#N/A
user-5375,#N/A
user-5376,#N/A
user-5377,#N/A
user-5378,#N/A
user-5379,location-3
user-5380,#N/A
user-5381,#N/A
user-5382,location-16
user-5383,location-12
user-5384,location-1
user-5385,location-1
user-5386,location-3
user-5387,#N/A
user-5388,location-19
user-5389,#N/A
user-5390,#N/A
user-5391,#N/A
user-5392,location-16
user-5393,#N/A
user-5394,#N/A
user-5395,location-16
user-5396,#N/A
user-5397,#N/A
user-5398,#N/A
user-5399,#N/A
user-5400,#N/A
user-5401,#N/A
user-5402,#N/A
user-5403,location-1
user-5404,#N/A
user-5405,#N/A
user-5406,#N/A
user-5407,#N/A
user-5408,#N/A
user-5409,#N/A
user-5410,#N/A
user-5411,#N/A
user-5412,#N/A
user-5413,#N/A
user-5414,#N/A
user-5415,location-7
user-5416,#N/A
user-5417,#N/A
user-5418,#N/A
user-5419,#N/A
user-5420,location-50
user-5421,#N/A
user-5422,#N/A
user-5423,#N/A
user-5424,location-2
user-5425,#N/A
user-5426,#N/A
user-5427,location-9
user-5428,#N/A
user-5429,#N/A
user-5430,#N/A
user-5431,#N/A
user-5432,#N/A
user-5433,location-51
user-5434,#N/A
user-5435,#N/A
user-5436,#N/A
user-5437,#N/A
user-5438,location-2
user-5439,#N/A
user-5440,#N/A
user-5441,#N/A
user-5442,#N/A
user-5443,#N/A
user-5444,#N/A
user-5445,#N/A
user-5446,#N/A
user-5447,#N/A
user-5448,#N/A
user-5449,#N/A
user-5450,#N/A
user-5451,#N/A
user-5452,#N/A
user-5453,#N/A
user-5454,#N/A
user-5455,#N/A
user-5456,location-1
user-5457,#N/A
user-5458,#N/A
user-5459,#N/A
user-5460,#N/A
user-5461,#N/A
user-5462,#N/A
user-5463,#N/A
user-5464,#N/A
user-5465,#N/A
user-5466,#N/A
user-5467,#N/A
user-5468,#N/A
user-5469,#N/A
user-5470,#N/A
user-5471,#N/A
user-5472,#N/A
user-5473,#N/A
user-5474,#N/A
user-5475,#N/A
user-5476,#N/A
user-5477,#N/A
user-5478,#N/A
user-5479,#N/A
user-5480,location-2
user-5481,#N/A
user-5482,location-6
user-5483,#N/A
user-5484,#N/A
user-5485,location-6
user-5486,#N/A
user-5487,#N/A
user-5488,#N/A
user-5489,#N/A
user-5490,#N/A
user-5491,#N/A
user-5492,#N/A
user-5493,#N/A
user-5494,#N/A
user-5495,#N/A
user-5496,#N/A
user-5497,#N/A
user-5498,#N/A
user-5499,#N/A
user-5500,#N/A
user-5501,#N/A
user-5502,#N/A
user-5503,#N/A
user-5504,#N/A
user-5505,#N/A
user-5506,#N/A
user-5507,#N/A
user-5508,#N/A
user-5509,#N/A
user-5510,#N/A
user-5511,location-1
user-5512,#N/A
user-5513,#N/A
user-5514,#N/A
user-5515,location-21
user-5516,#N/A
user-5517,#N/A
user-5518,#N/A
user-5519,#N/A
user-5520,#N/A
user-5521,#N/A
user-5522,#N/A
user-5523,#N/A
user-5524,#N/A
user-5525,#N/A
user-5526,location-3
user-5527,#N/A
user-5528,#N/A
user-5529,#N/A
user-5530,#N/A
user-5531,#N/A
user-5532,#N/A
user-5533,location-1
user-5534,#N/A
user-5535,#N/A
user-5536,#N/A
user-5537,#N/A
user-5538,#N/A
user-5539,#N/A
user-5540,location-3
user-5541,#N/A
user-5542,#N/A
user-5543,location-45
user-5544,#N/A
user-5545,#N/A
user-5546,#N/A
user-5547,location-31
user-5548,location-16
user-5549,#N/A
user-5550,#N/A
user-5551,#N/A
user-5552,#N/A
user-5553,location-24
user-5554,#N/A
user-5555,location-3
user-5556,location-3
user-5557,#N/A
user-5558,#N/A
user-5559,#N/A
user-5560,#N/A
user-5561,#N/A
user-5562,location-1
user-5563,#N/A
user-5564,#N/A
user-5565,#N/A
user-5566,#N/A
user-5567,#N/A
user-5568,#N/A
user-5569,#N/A
user-5570,#N/A
user-5571,#N/A
user-5572,#N/A
user-5573,location-8
user-5574,location-21
user-5575,location-19
user-5576,#N/A
user-5577,#N/A
user-5578,#N/A
user-5579,#N/A
user-5580,#N/A
user-5581,#N/A
user-5582,#N/A
user-5583,#N/A
user-5584,#N/A
user-5585,#N/A
user-5586,#N/A
user-5587,#N/A
user-5588,#N/A
user-5589,#N/A
user-5590,#N/A
user-5591,#N/A
user-5592,location-1
user-5593,#N/A
user-5594,location-3
user-5595,#N/A
user-5596,#N/A
user-5597,#N/A
user-5598,#N/A
user-5599,#N/A
user-5600,location-1
user-5601,#N/A
user-5602,#N/A
user-5603,location-9
user-5604,#N/A
user-5605,#N/A
user-5606,#N/A
user-5607,#N/A
user-5608,#N/A
user-5609,#N/A
user-5610,#N/A
user-5611,location-1
user-5612,location-1
user-5613,location-1
user-5614,location-1
user-5615,location-1
user-5616,location-19
user-5617,location-1
user-5618,location-3
user-5619,location-3
user-5620,location-3
user-5621,location-5
user-5622,location-8
user-5623,location-5
user-5624,location-1
user-5625,location-1
user-5626,location-1
user-5627,location-22
user-5628,location-27
user-5629,location-27
user-5630,location-1
user-5631,location-1
user-5632,location-1
user-5633,location-6
user-5634,location-1
user-5635,location-1
user-5636,location-3
user-5637,location-16
user-5638,location-1
user-5639,location-13
user-5640,location-49
user-5641,location-3
user-5642,location-1
user-5643,location-3
user-5644,location-36
user-5645,location-3
user-5646,location-3
user-5647,location-5
user-5648,location-3
user-5649,location-3
user-5650,location-3
user-5651,location-3
user-5652,location-3
user-5653,location-1
user-5654,location-6
user-5655,location-8
user-5656,location-3
user-5657,location-3
user-5658,location-3
user-5659,location-9
user-5660,location-1
user-5661,location-2
user-5662,location-1
user-5663,location-3
user-5664,location-3
user-5665,location-14
user-5666,location-1
user-5667,location-3
user-5668,location-42
user-5669,location-3
user-5670,location-19
user-5671,location-36
user-5672,location-35
user-5673,location-1
user-5674,location-3
user-5675,location-8
user-5676,location-1
user-5677,location-1
user-5678,location-3
user-5679,location-1
user-5680,location-1
user-5681,location-36
user-5682,location-51
user-5683,location-51
user-5684,location-3
user-5685,location-1
user-5686,location-1
user-5687,location-3
user-5688,location-6
user-5689,location-36
user-5690,location-36
user-5691,location-1
user-5692,location-5
user-5693,location-19
user-5694,location-14
user-5695,location-5
user-5696,location-1
user-5697,location-1
user-5698,location-6
user-5699,location-1
user-5700,location-7
user-5701,location-1
user-5702,location-19
user-5703,location-1
user-5704,location-1
user-5705,location-1
user-5706,location-3
user-5707,location-1
user-5708,location-1
user-5709,location-1
user-5710,location-1
user-5711,location-7
user-5712,location-1
user-5713,location-8
user-5714,location-1
user-5715,location-1
user-5716,location-1
user-5717,location-1
user-5718,location-5
user-5719,location-9
user-5720,location-8
user-5721,location-8
user-5722,location-1
user-5723,location-1
user-5724,location-1
user-5725,location-8
user-5726,location-1
user-5727,location-1
user-5728,location-1
user-5729,location-1
user-5730,location-1
user-5731,location-5
user-5732,location-1
user-5733,location-1
user-5734,location-13
user-5735,location-9
user-5736,location-3
user-5737,location-52
user-5738,location-1
user-5739,location-1
user-5740,location-1
user-5741,location-6
user-5742,location-21
user-5743,location-1
user-5744,location-1
user-5745,location-1
user-5746,location-3
user-5747,location-3
user-5748,location-3
user-5749,location-5
user-5750,location-3
user-5751,location-3
user-5752,location-9
user-5753,location-1
user-5754,location-1
user-5755,location-8
user-5756,location-1
user-5757,location-3
user-5758,location-3
user-5759,location-1
user-5760,location-16
user-5761,location-5
user-5762,location-19
user-5763,location-19
user-5764,location-1
user-5765,location-1
user-5766,location-1
user-5767,location-18
user-5768,location-1
user-5769,location-1
user-5770,location-1
user-5771,location-1
user-5772,location-1
user-5773,location-1
user-5774,location-8
user-5775,location-24
user-5776,location-1
user-5777,location-12
user-5778,location-53
user-5779,location-1
user-5780,location-1
user-5781,location-1
user-5782,location-1
user-5783,location-1
user-5784,location-1
user-5785,location-18
user-5786,location-8
user-5787,location-1
user-5788,location-1
user-5789,location-9
user-5790,location-1
user-5791,location-1
user-5792,location-1
user-5793,location-20
user-5794,location-1
user-5795,location-6
user-5796,location-3
user-5797,location-8
user-5798,location-1
user-5799,location-1
user-5800,location-1
user-5801,location-1
user-5802,location-3
user-5803,location-3
user-5804,location-3
user-5805,location-3
user-5806,location-1
user-5807,location-12
user-5808,location-1
user-5809,location-1
user-5810,location-12
user-5811,location-8
user-5812,location-8
user-5813,location-3
user-5814,location-3
user-5815,location-24
user-5816,location-12
user-5817,location-3
user-5818,location-5
user-5819,location-6
user-5820,location-44
user-5821,location-1
user-5822,location-8
user-5823,location-3
user-5824,location-7
user-5825,location-6
user-5826,location-16
user-5827,location-1
user-5828,location-1
user-5829,location-1
user-5830,location-1
user-5831,location-3
user-5832,location-3
user-5833,location-3
user-5834,location-1
user-5835,location-22
user-5836,location-1
user-5837,location-2
user-5838,location-3
user-5839,location-3
user-5840,location-3
user-5841,location-1
user-5842,location-3
user-5843,location-3
user-5844,location-6
user-5845,location-1
user-5846,location-3
user-5847,location-3
user-5848,location-8
user-5849,location-1
user-5850,location-3
user-5851,location-5
user-5852,location-5
user-5853,location-1
user-5854,location-24
user-5855,location-1
user-5856,location-1
user-5857,location-8
user-5858,location-1
user-5859,location-3
user-5860,location-1
user-5861,location-1
user-5862,location-1
user-5863,location-1
user-5864,location-8
